실험명,물체종류,측정조건,실제총무게_g,반복번호,표본번호,X축힘_N,Y축힘_N,Z축힘_N,X축모멘트_Nm,Y축모멘트_Nm,Z축모멘트_Nm
scoop_total133g_signminus_offset270_set14,스쿱,scoop_total_133g,133,17,10,-0.7213101983,2.059122801,1.239401102,2.902349949,-3.537185192,0.1509598494
scoop_total133g_signminus_offset270_set14,스쿱,scoop_total_133g,133,18,1,-0.6498629451,1.899938107,1.230109334,2.902344465,-3.537182331,0.1470762789
scoop_total133g_signminus_offset270_set14,스쿱,scoop_total_133g,133,18,2,-0.6372121572,1.902081251,1.234982967,2.902342558,-3.537181377,0.1457339972
scoop_total133g_signminus_offset270_set14,스쿱,scoop_total_133g,133,18,3,-0.6372121572,1.902081251,1.234982967,2.902342558,-3.537181377,0.1457339972
scoop_total133g_signminus_offset270_set14,스쿱,scoop_total_133g,133,18,4,-0.6105841994,1.92530334,1.231090307,2.902343273,-3.537181616,0.1461426169
scoop_total133g_signminus_offset270_set14,스쿱,scoop_total_133g,133,18,5,-0.6105841994,1.92530334,1.231090307,2.902343273,-3.537181616,0.1461426169
scoop_total133g_signminus_offset270_set14,스쿱,scoop_total_133g,133,18,6,-0.5956665277,1.963792801,1.250767827,2.902350664,-3.537185431,0.1513102651
scoop_total133g_signminus_offset270_set14,스쿱,scoop_total_133g,133,18,7,-0.5956665277,1.963792801,1.250767827,2.902350664,-3.537185431,0.1513102651
scoop_total133g_signminus_offset270_set14,스쿱,scoop_total_133g,133,18,8,-0.5985586643,1.94505465,1.246290207,2.902352333,-3.537186146,0.1525812
scoop_total133g_signminus_offset270_set14,스쿱,scoop_total_133g,133,18,9,-0.5985586643,1.94505465,1.246290207,2.902352333,-3.537186146,0.1525812
scoop_total133g_signminus_offset270_set14,스쿱,scoop_total_133g,133,18,10,-0.5986139178,1.901813388,1.239454389,2.902352333,-3.537186384,0.1525954604
scoop_total133g_signminus_offset270_set14,스쿱,scoop_total_133g,133,19,1,-0.4733647406,1.850845456,1.215023518,2.902350664,-3.537185431,0.1514630765
scoop_total133g_signminus_offset270_set14,스쿱,scoop_total_133g,133,19,2,-0.4683804214,1.847511172,1.228149652,2.902349472,-3.537184954,0.1506269276
scoop_total133g_signminus_offset270_set14,스쿱,scoop_total_133g,133,19,3,-0.4683804214,1.847511172,1.228149652,2.902349472,-3.537184954,0.1506269276
scoop_total133g_signminus_offset270_set14,스쿱,scoop_total_133g,133,19,4,-0.4825023711,1.853076816,1.20660305,2.902355433,-3.537187815,0.1547422856
scoop_total133g_signminus_offset270_set14,스쿱,scoop_total_133g,133,19,5,-0.4825023711,1.853076816,1.20660305,2.902355433,-3.537187815,0.1547422856
scoop_total133g_signminus_offset270_set14,스쿱,scoop_total_133g,133,19,6,-0.4611647427,1.857769728,1.219630361,2.902348042,-3.537184,0.1495655328
scoop_total133g_signminus_offset270_set14,스쿱,scoop_total_133g,133,19,7,-0.4611647427,1.857769728,1.219630361,2.902348042,-3.537184,0.1495655328
scoop_total133g_signminus_offset270_set14,스쿱,scoop_total_133g,133,19,8,-0.4748442173,1.869445682,1.210402966,2.90234971,-3.537184954,0.1506792754
scoop_total133g_signminus_offset270_set14,스쿱,scoop_total_133g,133,19,9,-0.4748442173,1.869445682,1.210402966,2.90234971,-3.537184954,0.1506792754
scoop_total133g_signminus_offset270_set14,스쿱,scoop_total_133g,133,19,10,-0.4545755684,1.88037467,1.232278705,2.902348995,-3.537184477,0.1501645297
scoop_total133g_signminus_offset270_set14,스쿱,scoop_total_133g,133,20,1,-0.4498400986,1.876226425,1.329921603,2.902345419,-3.537182808,0.1477665901
scoop_total133g_signminus_offset270_set14,스쿱,scoop_total_133g,133,20,2,-0.446366936,1.859655619,1.318421483,2.902350903,-3.537185431,0.151498124
scoop_total133g_signminus_offset270_set14,스쿱,scoop_total_133g,133,20,3,-0.446366936,1.859655619,1.318421483,2.902350903,-3.537185431,0.151498124
scoop_total133g_signminus_offset270_set14,스쿱,scoop_total_133g,133,20,4,-0.4527184963,1.864457488,1.307326317,2.902350664,-3.537185431,0.1514271498
scoop_total133g_signminus_offset270_set14,스쿱,scoop_total_133g,133,20,5,-0.4527184963,1.864457488,1.307326317,2.902350664,-3.537185431,0.1514271498
scoop_total133g_signminus_offset270_set14,스쿱,scoop_total_133g,133,20,6,-0.4530278146,1.863967419,1.290174961,2.902352333,-3.537186146,0.1524778605
scoop_total133g_signminus_offset270_set14,스쿱,scoop_total_133g,133,20,7,-0.4530278146,1.863967419,1.290174961,2.902352333,-3.537186146,0.1524778605
scoop_total133g_signminus_offset270_set14,스쿱,scoop_total_133g,133,20,8,-0.4598767757,1.856041908,1.278294325,2.902348995,-3.537184715,0.1502961218
scoop_total133g_signminus_offset270_set14,스쿱,scoop_total_133g,133,20,9,-0.4598767757,1.856041908,1.278294325,2.902348995,-3.537184715,0.1502961218
scoop_total133g_signminus_offset270_set14,스쿱,scoop_total_133g,133,20,10,-0.4640313983,1.833901405,1.25936234,2.902348518,-3.537184238,0.1498489678
scoop_total133g_signminus_offset270_set14,스쿱,scoop_total_133g,133,21,1,-0.5569769144,1.900495291,1.328009605,2.902351141,-3.537185669,0.1516548246
scoop_total133g_signminus_offset270_set14,스쿱,scoop_total_133g,133,21,2,-0.5569769144,1.900495291,1.328009605,2.902351141,-3.537185669,0.1516548246
scoop_total133g_signminus_offset270_set14,스쿱,scoop_total_133g,133,21,3,-0.5541284084,1.916404486,1.335853457,2.902348757,-3.537184477,0.1501050889
scoop_total133g_signminus_offset270_set14,스쿱,scoop_total_133g,133,21,4,-0.5541284084,1.916404486,1.335853457,2.902348757,-3.537184477,0.1501050889
scoop_total133g_signminus_offset270_set14,스쿱,scoop_total_133g,133,21,5,-0.5499111414,1.900459528,1.326878786,2.902348518,-3.537184238,0.1498294771
scoop_total133g_signminus_offset270_set14,스쿱,scoop_total_133g,133,21,6,-0.5499111414,1.900459528,1.326878786,2.902348518,-3.537184238,0.1498294771
scoop_total133g_signminus_offset270_set14,스쿱,scoop_total_133g,133,21,7,-0.5607024431,1.895490766,1.348972797,2.902346611,-3.537183285,0.1485501975
scoop_total133g_signminus_offset270_set14,스쿱,scoop_total_133g,133,21,8,-0.5607024431,1.895490766,1.348972797,2.902346611,-3.537183285,0.1485501975
scoop_total133g_signminus_offset270_set14,스쿱,scoop_total_133g,133,21,9,-0.5638955235,1.922359347,1.347919583,2.902347565,-3.537183762,0.1492393464
scoop_total133g_signminus_offset270_set14,스쿱,scoop_total_133g,133,21,10,-0.5638955235,1.922359347,1.347919583,2.902347565,-3.537183762,0.1492393464
scoop_total133g_signminus_offset270_set14,스쿱,scoop_total_133g,133,22,1,-0.6539906263,1.913507342,1.274523973,2.902346373,-3.537183285,0.148359865
scoop_total133g_signminus_offset270_set14,스쿱,scoop_total_133g,133,22,2,-0.634567678,1.989798307,1.270187855,2.902343988,-3.537182093,0.1467118114
scoop_total133g_signminus_offset270_set14,스쿱,scoop_total_133g,133,22,3,-0.634567678,1.989798307,1.270187855,2.902343988,-3.537182093,0.1467118114
scoop_total133g_signminus_offset270_set14,스쿱,scoop_total_133g,133,22,4,-0.6168817878,1.969980836,1.255117059,2.902351856,-3.537185907,0.1522048712
scoop_total133g_signminus_offset270_set14,스쿱,scoop_total_133g,133,22,5,-0.6168817878,1.969980836,1.255117059,2.902351856,-3.537185907,0.1522048712
scoop_total133g_signminus_offset270_set14,스쿱,scoop_total_133g,133,22,6,-0.6400668621,1.953405738,1.246587515,2.902346849,-3.537183523,0.1486948282
scoop_total133g_signminus_offset270_set14,스쿱,scoop_total_133g,133,22,7,-0.6400668621,1.953405738,1.246587515,2.902346849,-3.537183523,0.1486948282
scoop_total133g_signminus_offset270_set14,스쿱,scoop_total_133g,133,22,8,-0.6657508612,1.913578629,1.25447762,2.902344942,-3.53718257,0.1474581212
scoop_total133g_signminus_offset270_set14,스쿱,scoop_total_133g,133,22,9,-0.6657508612,1.913578629,1.25447762,2.902344942,-3.53718257,0.1474581212
scoop_total133g_signminus_offset270_set14,스쿱,scoop_total_133g,133,22,10,-0.660705626,1.935361743,1.267110229,2.902345181,-3.53718257,0.147540763
scoop_total133g_signminus_offset270_set14,스쿱,scoop_total_133g,133,23,1,-0.7152504325,1.965821743,1.157574296,2.902344942,-3.53718257,0.1473962814
scoop_total133g_signminus_offset270_set14,스쿱,scoop_total_133g,133,23,2,-0.7030997872,1.958299279,1.161703229,2.902351856,-3.537186146,0.1523075551
scoop_total133g_signminus_offset270_set14,스쿱,scoop_total_133g,133,23,3,-0.7030997872,1.958299279,1.161703229,2.902351856,-3.537186146,0.1523075551
scoop_total133g_signminus_offset270_set14,스쿱,scoop_total_133g,133,23,4,-0.7201026678,1.962159157,1.14324677,2.902350187,-3.537185192,0.1510705501
scoop_total133g_signminus_offset270_set14,스쿱,scoop_total_133g,133,23,5,-0.7201026678,1.962159157,1.14324677,2.902350187,-3.537185192,0.1510705501
scoop_total133g_signminus_offset270_set14,스쿱,scoop_total_133g,133,23,6,-0.7186622024,1.974179745,1.1643852,2.902346849,-3.537183523,0.148780033
scoop_total133g_signminus_offset270_set14,스쿱,scoop_total_133g,133,23,7,-0.7186622024,1.974179745,1.1643852,2.902346849,-3.537183523,0.148780033
scoop_total133g_signminus_offset270_set14,스쿱,scoop_total_133g,133,23,8,-0.7104597092,1.97774601,1.162268043,2.902344465,-3.537182331,0.1471303701
scoop_total133g_signminus_offset270_set14,스쿱,scoop_total_133g,133,23,9,-0.7104597092,1.97774601,1.162268043,2.902344465,-3.537182331,0.1471303701
scoop_total133g_signminus_offset270_set14,스쿱,scoop_total_133g,133,23,10,-0.7300266027,1.983689427,1.169890165,2.902344704,-3.53718257,0.1472814232
scoop_total133g_signminus_offset270_set14,스쿱,scoop_total_133g,133,24,1,-0.7716610432,1.99209249,1.225022912,2.902345657,-3.537183046,0.1479379982
scoop_total133g_signminus_offset270_set14,스쿱,scoop_total_133g,133,24,2,-0.7485070229,1.988769174,1.213347673,2.902353525,-3.537186861,0.1533596665
scoop_total133g_signminus_offset270_set14,스쿱,scoop_total_133g,133,24,3,-0.7485070229,1.988769174,1.213347673,2.902353525,-3.537186861,0.1533596665
scoop_total133g_signminus_offset270_set14,스쿱,scoop_total_133g,133,24,4,-0.7601550221,1.987869263,1.233863473,2.902346611,-3.537183523,0.1485707015
scoop_total133g_signminus_offset270_set14,스쿱,scoop_total_133g,133,24,5,-0.7601550221,1.987869263,1.233863473,2.902346611,-3.537183523,0.1485707015
scoop_total133g_signminus_offset270_set14,스쿱,scoop_total_133g,133,24,6,-0.7763090134,1.966503263,1.220615268,2.902348995,-3.537184477,0.1501799077
scoop_total133g_signminus_offset270_set14,스쿱,scoop_total_133g,133,24,7,-0.7763090134,1.966503263,1.220615268,2.902348995,-3.537184477,0.1501799077
scoop_total133g_signminus_offset270_set14,스쿱,scoop_total_133g,133,24,8,-0.7886989117,1.962900281,1.204030633,2.902352571,-3.537186384,0.152809754
scoop_total133g_signminus_offset270_set14,스쿱,scoop_total_133g,133,24,9,-0.7886989117,1.962900281,1.204030633,2.902352571,-3.537186384,0.152809754
scoop_total133g_signminus_offset270_set14,스쿱,scoop_total_133g,133,24,10,-0.7638479471,1.970442176,1.207969785,2.902353287,-3.537186623,0.1532193571
scoop_total133g_signminus_offset270_set14,스쿱,scoop_total_133g,133,25,1,-0.6594350934,1.930447459,1.173971891,2.902350426,-3.537185431,0.1512704343
scoop_total133g_signminus_offset270_set14,스쿱,scoop_total_133g,133,25,2,-0.6445019245,1.931650996,1.20780921,2.902344704,-3.53718257,0.1472422332
scoop_total133g_signminus_offset270_set14,스쿱,scoop_total_133g,133,25,3,-0.6445019245,1.931650996,1.20780921,2.902344704,-3.53718257,0.1472422332
scoop_total133g_signminus_offset270_set14,스쿱,scoop_total_133g,133,25,4,-0.6328415275,1.960455894,1.203610897,2.902349472,-3.537184954,0.1505828053
scoop_total133g_signminus_offset270_set14,스쿱,scoop_total_133g,133,25,5,-0.6328415275,1.960455894,1.203610897,2.902349472,-3.537184954,0.1505828053
scoop_total133g_signminus_offset270_set14,스쿱,scoop_total_133g,133,25,6,-0.6436678767,1.915947795,1.203439474,2.90234828,-3.537184238,0.1497632563
scoop_total133g_signminus_offset270_set14,스쿱,scoop_total_133g,133,25,7,-0.6436678767,1.915947795,1.203439474,2.90234828,-3.537184238,0.1497632563
scoop_total133g_signminus_offset270_set14,스쿱,scoop_total_133g,133,25,8,-0.6762626767,1.877398849,1.213704824,2.902347803,-3.537184,0.1493065804
scoop_total133g_signminus_offset270_set14,스쿱,scoop_total_133g,133,25,9,-0.6762626767,1.877398849,1.213704824,2.902347803,-3.537184,0.1493065804
scoop_total133g_signminus_offset270_set14,스쿱,scoop_total_133g,133,25,10,-0.6552338004,1.884358048,1.201794624,2.902347803,-3.537184,0.1493346542
scoop_total133g_signminus_offset270_set14,스쿱,scoop_total_133g,133,26,1,-0.5355463624,1.871839523,1.273890138,2.902345181,-3.53718257,0.1474949867
scoop_total133g_signminus_offset270_set14,스쿱,scoop_total_133g,133,26,2,-0.508826673,1.8664186,1.274499178,2.902345896,-3.537183046,0.1481246501
scoop_total133g_signminus_offset270_set14,스쿱,scoop_total_133g,133,26,3,-0.508826673,1.8664186,1.274499178,2.902345896,-3.537183046,0.1481246501
scoop_total133g_signminus_offset270_set14,스쿱,scoop_total_133g,133,26,4,-0.5050877929,1.847949862,1.26936996,2.902350664,-3.537185431,0.1513959765
scoop_total133g_signminus_offset270_set14,스쿱,scoop_total_133g,133,26,5,-0.5050877929,1.847949862,1.26936996,2.902350664,-3.537185431,0.1513959765
scoop_total133g_signminus_offset270_set14,스쿱,scoop_total_133g,133,26,6,-0.5162726045,1.832924843,1.236623645,2.902348042,-3.537184,0.1495602131
scoop_total133g_signminus_offset270_set14,스쿱,scoop_total_133g,133,26,7,-0.5118612051,1.822787404,1.222903848,2.902345896,-3.537183046,0.1481148005
scoop_total133g_signminus_offset270_set14,스쿱,scoop_total_133g,133,26,8,-0.5118612051,1.822787404,1.222903848,2.902345896,-3.537183046,0.1481148005
scoop_total133g_signminus_offset270_set14,스쿱,scoop_total_133g,133,26,9,-0.4998291135,1.839173436,1.215321541,2.902348042,-3.537184,0.1494951248
scoop_total133g_signminus_offset270_set14,스쿱,scoop_total_133g,133,26,10,-0.4998291135,1.839173436,1.215321541,2.902348042,-3.537184,0.1494951248
scoop_total133g_signminus_offset270_set14,스쿱,scoop_total_133g,133,27,1,-0.4152939916,1.869245052,1.289203525,2.902351856,-3.537185907,0.1521600783
scoop_total133g_signminus_offset270_set14,스쿱,scoop_total_133g,133,27,2,-0.4100117981,1.860185862,1.284443974,2.902353048,-3.537186623,0.1529088169
scoop_total133g_signminus_offset270_set14,스쿱,scoop_total_133g,133,27,3,-0.4558780491,1.819352031,1.279504538,2.902350903,-3.537185431,0.1514482647
scoop_total133g_signminus_offset270_set14,스쿱,scoop_total_133g,133,27,4,-0.4558780491,1.819352031,1.279504538,2.902350903,-3.537185431,0.1514482647
scoop_total133g_signminus_offset270_set14,스쿱,scoop_total_133g,133,27,5,-0.4424082041,1.778181434,1.278934956,2.902347803,-3.537184,0.1493887901
scoop_total133g_signminus_offset270_set14,스쿱,scoop_total_133g,133,27,6,-0.4424082041,1.778181434,1.278934956,2.902347803,-3.537184,0.1493887901
scoop_total133g_signminus_offset270_set14,스쿱,scoop_total_133g,133,27,7,-0.4454112351,1.809042811,1.27300632,2.902346611,-3.537183523,0.148583591
scoop_total133g_signminus_offset270_set14,스쿱,scoop_total_133g,133,27,8,-0.4454112351,1.809042811,1.27300632,2.902346611,-3.537183523,0.148583591
scoop_total133g_signminus_offset270_set14,스쿱,scoop_total_133g,133,27,9,-0.4322617054,1.8291049,1.255135417,2.902349949,-3.537184954,0.1508097947
scoop_total133g_signminus_offset270_set14,스쿱,scoop_total_133g,133,27,10,-0.4322617054,1.8291049,1.255135417,2.902349949,-3.537184954,0.1508097947
scoop_total133g_signminus_offset270_set14,스쿱,scoop_total_133g,133,28,1,-0.5382641554,1.851075649,1.318371058,2.902346849,-3.537183523,0.1487032026
scoop_total133g_signminus_offset270_set14,스쿱,scoop_total_133g,133,28,2,-0.5445913672,1.860157847,1.342959046,2.902349234,-3.537184715,0.1502532065
scoop_total133g_signminus_offset270_set14,스쿱,scoop_total_133g,133,28,3,-0.5445913672,1.860157847,1.342959046,2.902349234,-3.537184715,0.1502532065
scoop_total133g_signminus_offset270_set14,스쿱,scoop_total_133g,133,28,4,-0.5541877151,1.856063247,1.331894755,2.902346134,-3.537183046,0.1482163519
scoop_total133g_signminus_offset270_set14,스쿱,scoop_total_133g,133,28,5,-0.5541877151,1.856063247,1.331894755,2.902346134,-3.537183046,0.1482163519
scoop_total133g_signminus_offset270_set14,스쿱,scoop_total_133g,133,28,6,-0.5501019359,1.854802251,1.305343628,2.90234375,-3.537181854,0.146429494
scoop_total133g_signminus_offset270_set14,스쿱,scoop_total_133g,133,28,7,-0.5501019359,1.854802251,1.305343628,2.90234375,-3.537181854,0.146429494
scoop_total133g_signminus_offset270_set14,스쿱,scoop_total_133g,133,28,8,-0.5327968597,1.84510231,1.294193029,2.902348042,-3.537184,0.1495280266
scoop_total133g_signminus_offset270_set14,스쿱,scoop_total_133g,133,28,9,-0.5327968597,1.84510231,1.294193029,2.902348042,-3.537184,0.1495280266
scoop_total133g_signminus_offset270_set14,스쿱,scoop_total_133g,133,28,10,-0.54133147,1.875116467,1.26321733,2.90234828,-3.537184238,0.1496991366
scoop_total133g_signminus_offset270_set14,스쿱,scoop_total_133g,133,29,1,-0.6398406625,1.900499105,1.245977163,2.902349472,-3.537184954,0.1505994946
scoop_total133g_signminus_offset270_set14,스쿱,scoop_total_133g,133,29,2,-0.6521568298,1.913352132,1.252951503,2.902348518,-3.537184477,0.1498832703
scoop_total133g_signminus_offset270_set14,스쿱,scoop_total_133g,133,29,3,-0.6521568298,1.913352132,1.252951503,2.902348518,-3.537184477,0.1498832703
scoop_total133g_signminus_offset270_set14,스쿱,scoop_total_133g,133,29,4,-0.6493942738,1.923244476,1.264924645,2.902351141,-3.537185669,0.1516806185
scoop_total133g_signminus_offset270_set14,스쿱,scoop_total_133g,133,29,5,-0.6493942738,1.923244476,1.264924645,2.902351141,-3.537185669,0.1516806185
scoop_total133g_signminus_offset270_set14,스쿱,scoop_total_133g,133,29,6,-0.6489444971,1.94074595,1.270029426,2.902347088,-3.537183762,0.1488881409
scoop_total133g_signminus_offset270_set14,스쿱,scoop_total_133g,133,29,7,-0.6489444971,1.94074595,1.270029426,2.902347088,-3.537183762,0.1488881409
scoop_total133g_signminus_offset270_set14,스쿱,scoop_total_133g,133,29,8,-0.6670479774,1.943552613,1.280420065,2.902343512,-3.537181854,0.1464243382
scoop_total133g_signminus_offset270_set14,스쿱,scoop_total_133g,133,29,9,-0.6670479774,1.943552613,1.280420065,2.902343512,-3.537181854,0.1464243382
scoop_total133g_signminus_offset270_set14,스쿱,scoop_total_133g,133,29,10,-0.6607381701,1.938292742,1.277668953,2.902349949,-3.537184954,0.1508830041
scoop_total133g_signminus_offset270_set14,스쿱,scoop_total_133g,133,30,1,-0.748477459,1.961689353,1.252639413,2.902349234,-3.537184715,0.1502807289
scoop_total133g_signminus_offset270_set14,스쿱,scoop_total_133g,133,30,2,-0.761690855,1.972928286,1.249460578,2.902347565,-3.537183762,0.149091959
scoop_total133g_signminus_offset270_set14,스쿱,scoop_total_133g,133,30,3,-0.761690855,1.972928286,1.249460578,2.902347565,-3.537183762,0.149091959
scoop_total133g_signminus_offset270_set14,스쿱,scoop_total_133g,133,30,4,-0.7752341628,1.967496991,1.252389312,2.902343512,-3.537181854,0.1462818682
scoop_total133g_signminus_offset270_set14,스쿱,scoop_total_133g,133,30,5,-0.7752341628,1.967496991,1.252389312,2.902343512,-3.537181854,0.1462818682
scoop_total133g_signminus_offset270_set14,스쿱,scoop_total_133g,133,30,6,-0.7555295229,1.952415943,1.251806259,2.902346849,-3.537183523,0.1485759318
scoop_total133g_signminus_offset270_set14,스쿱,scoop_total_133g,133,30,7,-0.7555295229,1.952415943,1.251806259,2.902346849,-3.537183523,0.1485759318
