실험명,물체종류,측정조건,실제총무게_g,반복번호,표본번호,시각_s,X축힘_N,Y축힘_N,Z축힘_N,X축모멘트_Nm,Y축모멘트_Nm,Z축모멘트_Nm,작업물무게_kgf
scoop3_total133g_09211836_set1,scoop3,scoop3_total_133g,133,5,8,133.330,-1.152106523513794,1.4107460975646973,0.6660659909248352,-1.0966132890644076e-07,1.3063043979855138e-07,0.15837736427783966,0.29731082916259766
scoop3_total133g_09211836_set1,scoop3,scoop3_total_133g,133,5,9,134.149,-1.094651460647583,1.3639887571334839,0.6546376347541809,-1.1146818224005983e-07,1.3278278743200644e-07,0.16098690032958984,0.2893078923225403
scoop3_total133g_09211836_set1,scoop3,scoop3_total_133g,133,5,10,134.970,-1.001781940460205,1.365918755531311,0.6611661314964294,-1.1251194109718199e-07,1.340261235327489e-07,0.16249433159828186,0.28233635425567627
scoop3_total133g_09211836_set1,scoop3,scoop3_total_133g,133,5,11,135.790,-0.933192789554596,1.287672519683838,0.5610840320587158,-1.1068635075162092e-07,1.3185145064653625e-07,0.15985773503780365,0.29275307059288025
scoop3_total133g_09211836_set1,scoop3,scoop3_total_133g,133,5,12,136.610,-0.9397485256195068,1.2880867719650269,0.6193054914474487,-1.1093604257439438e-07,1.3214889804658014e-07,0.16021835803985596,0.284873902797699
scoop3_total133g_09211836_set1,scoop3,scoop3_total_133g,133,5,13,137.430,-0.9403637647628784,1.3134499788284302,0.6571744680404663,-1.0961900187567153e-07,1.3058000547516713e-07,0.1583162397146225,0.2721976339817047
scoop3_total133g_09211836_set1,scoop3,scoop3_total_133g,133,5,14,138.250,-0.9059805274009705,1.245883584022522,0.5430428981781006,-1.0665598892956041e-07,1.2705042706784297e-07,0.15403693914413452,0.2934788465499878
scoop3_total133g_09211836_set1,scoop3,scoop3_total_133g,133,5,15,139.073,-0.9760757088661194,1.3287094831466675,0.6424044966697693,-1.10758399785027e-07,1.3193728420901607e-07,0.15996180474758148,0.2826763987541199
scoop3_total133g_09211836_set1,scoop3,scoop3_total_133g,133,5,16,139.890,-1.0032639503479004,1.3605811595916748,0.6494665145874023,-1.1176516068189812e-07,1.3313655244928668e-07,0.16141581535339355,0.2734309732913971
scoop3_total133g_09211836_set1,scoop3,scoop3_total_133g,133,5,17,140.710,-0.9590087532997131,1.2926695346832275,0.5543650984764099,-1.0910223835480792e-07,1.2996443388146872e-07,0.15756990015506744,0.29204362630844116
scoop3_total133g_09211836_set1,scoop3,scoop3_total_133g,133,5,18,141.533,-0.9591976404190063,1.2791938781738281,0.5441977977752686,-1.1026059354435347e-07,1.313442794526054e-07,0.15924285352230072,0.29528486728668213
scoop3_total133g_09211836_set1,scoop3,scoop3_total_133g,133,5,19,142.350,-1.0167453289031982,1.3416475057601929,0.6462680697441101,-1.1189546000878181e-07,1.3329176340448612e-07,0.16160398721694946,0.27749544382095337
scoop3_total133g_09211836_set1,scoop3,scoop3_total_133g,133,5,20,143.173,-1.0221678018569946,1.3374933004379272,0.578016996383667,-1.1019046297633395e-07,1.3126074804858945e-07,0.15914155542850494,0.27462008595466614
scoop3_total133g_09211836_set2,scoop3,scoop3_total_133g,133,1,1,165.699,-1.1977427005767822,1.4275703430175781,0.5437077283859253,1.1829558133058526e-07,6.359283588608378e-07,0.2089393436908722,0.2734025716781616
scoop3_total133g_09211836_set2,scoop3,scoop3_total_133g,133,1,2,166.519,-1.0937026739120483,1.357418417930603,0.5072544813156128,-1.4328929864859674e-07,1.7069561408789014e-07,0.20694765448570251,0.29496192932128906
