실험명,물체종류,측정조건,실제총무게_g,반복번호,표본번호,시각_s,X축힘_N,Y축힘_N,Z축힘_N,X축모멘트_Nm,Y축모멘트_Nm,Z축모멘트_Nm,작업물무게_kgf
scoop_total32g_09191431_set3,scoop,scoop_total_32g,32,21,10,834.986,-0.44613876938819885,1.7828186750411987,2.476637363433838,-4.755301779368892e-05,2.4798349841148593e-05,0.15172900259494781,0.9793418049812317
scoop_total32g_09191431_set3,scoop,scoop_total_32g,32,22,1,836.809,-0.471644788980484,1.8127353191375732,2.285536050796509,-4.874419391853735e-05,2.54195329034701e-05,0.15552972257137299,1.0047686100006104
scoop_total32g_09191431_set3,scoop,scoop_total_32g,32,22,2,837.627,-0.5312780141830444,1.8572653532028198,2.3278143405914307,-4.810557220480405e-05,2.50864995905431e-05,0.1534920483827591,0.9851445555686951
scoop_total32g_09191431_set3,scoop,scoop_total_32g,32,22,3,838.446,-0.5485615134239197,1.9213966131210327,2.4035589694976807,-4.916542093269527e-05,2.5639197701821104e-05,0.15687374770641327,0.9783356785774231
scoop_total32g_09191431_set3,scoop,scoop_total_32g,32,22,4,839.268,-0.5864223837852478,1.8835757970809937,2.2969448566436768,-4.7991568862926215e-05,2.5027047740877606e-05,0.15312829613685608,0.9906207323074341
scoop_total32g_09191431_set3,scoop,scoop_total_32g,32,22,5,840.088,-0.6842523813247681,1.7620375156402588,2.289081335067749,-4.6745510189794004e-05,2.4377242880291305e-05,0.1491524577140808,1.0047825574874878
scoop_total32g_09191431_set3,scoop,scoop_total_32g,32,22,6,840.910,-0.6704530715942383,1.8650966882705688,2.3264200687408447,-4.661570710595697e-05,2.430955100862775e-05,0.14873827993869781,0.9877837300300598
scoop_total32g_09191431_set3,scoop,scoop_total_32g,32,22,7,841.730,-0.6732216477394104,1.9039682149887085,2.411409616470337,-4.874382648267783e-05,2.5419340090593323e-05,0.15552854537963867,1.0075751543045044
scoop_total32g_09191431_set3,scoop,scoop_total_32g,32,22,8,842.546,-0.5740693807601929,1.8447738885879517,2.2392289638519287,-4.78946058137808e-05,2.4976483473437838e-05,0.15281891822814941,0.9815996289253235
scoop_total32g_09191431_set3,scoop,scoop_total_32g,32,22,9,843.368,-0.5086192488670349,1.8682857751846313,2.2307021617889404,-4.7270663344534114e-05,2.465110446792096e-05,0.15082807838916779,0.9741901159286499
scoop_total32g_09191431_set3,scoop,scoop_total_32g,32,22,10,844.189,-0.6301764845848083,1.9049322605133057,2.25291109085083,-4.8605634219711646e-05,2.5347275368403643e-05,0.15508760511875153,1.000944972038269
scoop_total32g_09191431_set3,scoop,scoop_total_32g,32,23,1,846.006,-0.46294084191322327,1.8567155599594116,2.3941550254821777,-4.863160938839428e-05,2.536082138249185e-05,0.1551704853773117,1.004557490348816
scoop_total32g_09191431_set3,scoop,scoop_total_32g,32,23,2,846.830,-0.5144726634025574,1.841927409172058,2.433241128921509,-4.796218854608014e-05,2.501172639313154e-05,0.15303455293178558,0.9977823495864868
scoop_total32g_09191431_set3,scoop,scoop_total_32g,32,23,3,847.649,-0.6485335230827332,1.9357349872589111,2.3430609703063965,-4.7409062972292304e-05,2.472327832947485e-05,0.15126967430114746,0.9854422807693481
scoop_total32g_09191431_set3,scoop,scoop_total_32g,32,23,4,848.466,-0.6480082273483276,1.9379113912582397,2.2948129177093506,-4.796388384420425e-05,2.5012610421981663e-05,0.15303996205329895,0.9871487617492676
scoop_total32g_09191431_set3,scoop,scoop_total_32g,32,23,5,849.289,-0.6310932636260986,1.8928693532943726,2.3185508251190186,-4.905744208372198e-05,2.5582887246855535e-05,0.15652920305728912,1.002577304840088
scoop_total32g_09191431_set3,scoop,scoop_total_32g,32,23,6,850.106,-0.5284700393676758,1.8579561710357666,2.37306547164917,-4.749341314891353e-05,2.4767265131231397e-05,0.15153880417346954,1.006145715713501
scoop_total32g_09191431_set3,scoop,scoop_total_32g,32,23,7,850.926,-0.3607943654060364,1.792030692100525,2.3866069316864014,-4.7773875849088654e-05,2.4913522793212906e-05,0.15243369340896606,1.0078370571136475
scoop_total32g_09191431_set3,scoop,scoop_total_32g,32,23,8,851.746,-0.41799917817115784,1.8022578954696655,2.413213014602661,-4.762435855809599e-05,2.4819302780088037e-05,0.1519356071949005,0.9915309548377991
scoop_total32g_09191431_set3,scoop,scoop_total_32g,32,23,9,852.569,-0.5978438258171082,1.8961608409881592,2.2880258560180664,-4.9111375119537115e-05,2.5611014280002564e-05,0.15670129656791687,0.9787425398826599
scoop_total32g_09191431_set3,scoop,scoop_total_32g,32,23,10,853.389,-0.5505256056785583,1.8717715740203857,2.2286243438720703,-4.887436080025509e-05,2.548741213104222e-05,0.1559450477361679,0.9888065457344055
scoop_total32g_09191431_set3,scoop,scoop_total_32g,32,24,1,855.206,-0.38641786575317383,1.8262126445770264,2.441269874572754,-4.760044612339698e-05,2.4823080821079202e-05,0.15188032388687134,1.0037567615509033
scoop_total32g_09191431_set3,scoop,scoop_total_32g,32,24,2,856.029,-0.4772564768791199,1.829742670059204,2.402723789215088,-4.814420753973536e-05,2.5106646717176773e-05,0.1536153107881546,0.989977240562439
scoop_total32g_09191431_set3,scoop,scoop_total_32g,32,24,3,856.846,-0.4579935073852539,1.8321268558502197,2.3135082721710205,-4.7875433665467426e-05,2.4966484488686547e-05,0.15275773406028748,0.9926794171333313
scoop_total32g_09191431_set3,scoop,scoop_total_32g,32,24,4,857.667,-0.5143515467643738,1.8654941320419312,2.2888009548187256,-4.89360791107174e-05,2.551959732954856e-05,0.1561419665813446,0.9966720342636108
scoop_total32g_09191431_set3,scoop,scoop_total_32g,32,24,5,858.490,-0.6521543860435486,1.9329590797424316,2.3383901119232178,-4.8452700866619125e-05,2.5267521778005175e-05,0.1545996367931366,1.0104966163635254
scoop_total32g_09191431_set3,scoop,scoop_total_32g,32,24,6,859.306,-0.47319722175598145,1.8704029321670532,2.415769338607788,-4.854627331951633e-05,2.53163198067341e-05,0.15489821135997772,1.001352310180664
scoop_total32g_09191431_set3,scoop,scoop_total_32g,32,24,7,860.127,-0.42293480038642883,1.8491380214691162,2.3388330936431885,-4.68587240902707e-05,2.4436281819362193e-05,0.14951367676258087,0.9954293966293335
scoop_total32g_09191431_set3,scoop,scoop_total_32g,32,24,8,860.946,-0.4087463915348053,1.8104459047317505,2.3489186763763428,-4.8196354327956215e-05,2.5133840608759783e-05,0.1537817120552063,1.0042757987976074
scoop_total32g_09191431_set3,scoop,scoop_total_32g,32,24,9,861.767,-0.4265630543231964,1.8023289442062378,2.396623134613037,-4.888534022029489e-05,2.5493140128673986e-05,0.15598008036613464,1.0087125301361084
scoop_total32g_09191431_set3,scoop,scoop_total_32g,32,24,10,862.590,-0.44545698165893555,1.8380616903305054,2.422639846801758,-4.822947448701598e-05,2.5151113732135855e-05,0.15388739109039307,0.9989341497421265
scoop_total32g_09191431_set3,scoop,scoop_total_32g,32,25,1,864.407,-0.4654504358768463,1.811040997505188,2.317323923110962,-4.831674959859811e-05,2.5196626666001976e-05,0.1541658639907837,0.9985915422439575
scoop_total32g_09191431_set3,scoop,scoop_total_32g,32,25,2,865.228,-0.5274038910865784,1.8360153436660767,2.339320659637451,-4.828354940400459e-05,2.5179311705869623e-05,0.15405991673469543,0.9957560300827026
scoop_total32g_09191431_set3,scoop,scoop_total_32g,32,25,3,866.049,-0.5149591565132141,1.8337883949279785,2.3369667530059814,-4.795448694494553e-05,2.500771006452851e-05,0.15300998091697693,0.9844899773597717
scoop_total32g_09191431_set3,scoop,scoop_total_32g,32,25,4,866.869,-0.5014855861663818,1.833983063697815,2.2503347396850586,-4.775866909767501e-05,2.4905591999413446e-05,0.1523851752281189,0.9881994128227234
scoop_total32g_09191431_set3,scoop,scoop_total_32g,32,25,5,867.687,-0.5312579870223999,1.8214722871780396,2.2447690963745117,-4.9574482545722276e-05,2.585251786513254e-05,0.15817894041538239,0.9958122372627258
scoop_total32g_09191431_set3,scoop,scoop_total_32g,32,25,6,868.507,-0.5368967056274414,1.8547323942184448,2.317765951156616,-4.7913177695591e-05,2.4986167773022316e-05,0.15287816524505615,0.9946030378341675
scoop_total32g_09191431_set3,scoop,scoop_total_32g,32,25,7,869.330,-0.5330665707588196,1.8488370180130005,2.3288841247558594,-4.73381660412997e-05,2.468630555085838e-05,0.15104345977306366,0.9866496324539185
scoop_total32g_09191431_set3,scoop,scoop_total_32g,32,25,8,870.146,-0.4756094515323639,1.854319453239441,2.2498257160186768,-4.784132033819333e-05,2.4948692953330465e-05,0.15264888107776642,0.9918012619018555
scoop_total32g_09191431_set3,scoop,scoop_total_32g,32,25,9,870.968,-0.456358402967453,1.816633939743042,2.2620818614959717,-4.840661495109089e-05,2.5243489290005527e-05,0.1544525921344757,0.999139666557312
scoop_total32g_09191431_set3,scoop,scoop_total_32g,32,25,10,871.790,-0.46075302362442017,1.8350766897201538,2.3610222339630127,-4.791135143022984e-05,2.498521462257486e-05,0.15287233889102936,1.0044150352478027
scoop_total32g_09191431_set3,scoop,scoop_total_32g,32,26,1,873.607,-0.40635889768600464,1.8001189231872559,2.3286032676696777,-4.75171982543543e-05,2.4779668819974177e-05,0.151614710688591,0.9920535683631897
scoop_total32g_09191431_set3,scoop,scoop_total_32g,32,26,2,874.427,-0.3926700949668884,1.786500334739685,2.348722457885742,-4.8412213800475e-05,2.524640876799822e-05,0.15447045862674713,1.0029000043869019
scoop_total32g_09191431_set3,scoop,scoop_total_32g,32,26,3,875.248,-0.444618821144104,1.8265700340270996,2.425405979156494,-4.832838385482319e-05,2.52026929956628e-05,0.15420298278331757,1.0041784048080444
scoop_total32g_09191431_set3,scoop,scoop_total_32g,32,26,4,876.068,-0.48182350397109985,1.8594870567321777,2.421626329421997,-4.8692549171391875e-05,2.53926009463612e-05,0.15536493062973022,0.9923287034034729
scoop_total32g_09191431_set3,scoop,scoop_total_32g,32,26,5,876.889,-0.46296998858451843,1.784686803817749,2.317957878112793,-4.946876288158819e-05,2.579738611530047e-05,0.15784162282943726,0.9895421862602234
scoop_total32g_09191431_set3,scoop,scoop_total_32g,32,26,6,877.708,-0.5115233659744263,1.8380579948425293,2.285032272338867,-4.795179847860709e-05,2.5006307623698376e-05,0.15300139784812927,0.9937869310379028
scoop_total32g_09191431_set3,scoop,scoop_total_32g,32,26,7,878.528,-0.588244616985321,1.8770595788955688,2.3353271484375,-4.942510349792428e-05,2.577461964392569e-05,0.15770231187343597,0.9948298335075378
scoop_total32g_09191431_set3,scoop,scoop_total_32g,32,26,8,879.347,-0.6347214579582214,1.8580245971679688,2.3409717082977295,-4.8449299356434494e-05,2.5265748263336718e-05,0.15458878874778748,0.9894949793815613
scoop_total32g_09191431_set3,scoop,scoop_total_32g,32,26,9,880.171,-0.6052535176277161,1.8839662075042725,2.2720069885253906,-4.757458373205736e-05,2.480959301465191e-05,0.1517978012561798,0.9849447011947632
scoop_total32g_09191431_set3,scoop,scoop_total_32g,32,26,10,880.990,-0.6206722855567932,1.882368564605713,2.2287423610687256,-4.7989167796913534e-05,2.5025794457178563e-05,0.15312062203884125,0.9943053722381592
scoop_total32g_09191431_set3,scoop,scoop_total_32g,32,27,1,882.806,-0.580998957157135,1.8613353967666626,2.341989040374756,-4.793992411578074e-05,2.4963805117295124e-05,0.1529165357351303,0.9976298213005066
scoop_total32g_09191431_set3,scoop,scoop_total_32g,32,27,2,883.628,-0.5618978142738342,1.8515806198120117,2.3676507472991943,-4.754896508529782e-05,2.479623435647227e-05,0.15171606838703156,1.000011920928955
scoop_total32g_09191431_set3,scoop,scoop_total_32g,32,27,3,884.448,-0.5221526026725769,1.8556804656982422,2.3513119220733643,-4.8552374209975824e-05,2.53195012192009e-05,0.1549176722764969,1.000751256942749
scoop_total32g_09191431_set3,scoop,scoop_total_32g,32,27,4,885.268,-0.41731154918670654,1.7574563026428223,2.3266096115112305,-4.773680120706558e-05,2.4894188754842617e-05,0.1523153930902481,1.019283652305603
scoop_total32g_09191431_set3,scoop,scoop_total_32g,32,27,5,886.088,-0.40303415060043335,1.791853427886963,2.4589662551879883,-4.832666672882624e-05,2.5201796233886853e-05,0.15419749915599823,1.0041203498840332
scoop_total32g_09191431_set3,scoop,scoop_total_32g,32,27,6,886.909,-0.37735599279403687,1.7744990587234497,2.3866984844207764,-4.877040191786364e-05,2.5433200789848343e-05,0.15561334788799286,1.0007054805755615
scoop_total32g_09191431_set3,scoop,scoop_total_32g,32,27,7,887.730,-0.38042476773262024,1.7593618631362915,2.4160075187683105,-4.822024857276119e-05,2.5146300686174072e-05,0.15385794639587402,0.9969102740287781
scoop_total32g_09191431_set3,scoop,scoop_total_32g,32,27,8,888.549,-0.34797507524490356,1.7268954515457153,2.3253893852233887,-4.952645758748986e-05,2.582747401902452e-05,0.15802571177482605,0.9952581524848938
scoop_total32g_09191431_set3,scoop,scoop_total_32g,32,27,9,889.366,-0.34989655017852783,1.7582508325576782,2.331162452697754,-4.836384687223472e-05,2.522118666092865e-05,0.15431612730026245,0.9960504174232483
scoop_total32g_09191431_set3,scoop,scoop_total_32g,32,27,10,890.186,-0.44566717743873596,1.724795937538147,2.4101309776306152,-4.704174352809787e-05,2.4531724193366244e-05,0.15009765326976776,0.9875352382659912
scoop_total32g_09191431_set3,scoop,scoop_total_32g,32,28,1,892.006,-0.5065591335296631,1.8509482145309448,2.3259079456329346,-4.8843881813809276e-05,2.547151962062344e-05,0.15584780275821686,0.9918020963668823
scoop_total32g_09191431_set3,scoop,scoop_total_32g,32,28,2,892.827,-0.5981473326683044,1.844692349433899,2.361372709274292,-4.7777302825124934e-05,2.4903976736823097e-05,0.1524299681186676,0.9947417974472046
scoop_total32g_09191431_set3,scoop,scoop_total_32g,32,28,3,893.646,-0.580834150314331,1.859494686126709,2.2721707820892334,-4.896437530987896e-05,2.5534354790579528e-05,0.15623225271701813,0.9830893278121948
scoop_total32g_09191431_set3,scoop,scoop_total_32g,32,28,4,894.466,-0.610630989074707,1.8729655742645264,2.227656364440918,-4.894913945463486e-05,2.552640944486484e-05,0.1561836451292038,0.9884366989135742
scoop_total32g_09191431_set3,scoop,scoop_total_32g,32,28,5,895.286,-0.6237971186637878,1.9012094736099243,2.2783594131469727,-4.7464101953664795e-05,2.47519801632734e-05,0.15144528448581696,0.9964986443519592
scoop_total32g_09191431_set3,scoop,scoop_total_32g,32,28,6,896.106,-0.6387013792991638,1.9420801401138306,2.3409576416015625,-4.862523201154545e-05,2.5357494450872764e-05,0.1551501452922821,0.9972050786018372
scoop_total32g_09191431_set3,scoop,scoop_total_32g,32,28,7,896.929,-0.5808950066566467,1.8975905179977417,2.303260087966919,-4.796725625055842e-05,2.501436938473489e-05,0.1530507206916809,0.9866670966148376
scoop_total32g_09191431_set3,scoop,scoop_total_32g,32,28,8,897.747,-0.5482931137084961,1.876045823097229,2.2535905838012695,-4.927142435917631e-05,2.5694478608784266e-05,0.15721197426319122,0.9865953326225281
scoop_total32g_09191431_set3,scoop,scoop_total_32g,32,28,9,898.567,-0.48135611414909363,1.8692690134048462,2.3176918029785156,-4.814253043150529e-05,2.5105771783273667e-05,0.1536099761724472,0.9978221654891968
scoop_total32g_09191431_set3,scoop,scoop_total_32g,32,28,10,899.386,-0.4831996560096741,1.8582909107208252,2.395242691040039,-4.85537966596894e-05,2.5320241547888145e-05,0.15492220222949982,0.9978287220001221
scoop_total32g_09191431_set3,scoop,scoop_total_32g,32,29,1,901.209,-0.36301860213279724,1.8580347299575806,2.3796701431274414,-4.938791607855819e-05,2.5755227397894487e-05,0.15758366882801056,0.9980065226554871
scoop_total32g_09191431_set3,scoop,scoop_total_32g,32,29,2,902.027,-0.3646078109741211,1.795466423034668,2.3194568157196045,-4.794527558260597e-05,2.5002906113513745e-05,0.15298059582710266,0.9968066215515137
scoop_total32g_09191431_set3,scoop,scoop_total_32g,32,29,3,902.846,-0.38093242049217224,1.8351038694381714,2.423977851867676,-4.7843263018876314e-05,2.4949707949417643e-05,0.15265509486198425,1.0010464191436768
scoop_total32g_09191431_set3,scoop,scoop_total_32g,32,29,4,903.669,-0.40156248211860657,1.8326243162155151,2.3562512397766113,-4.7551453462801874e-05,2.4797254809527658e-05,0.15172363817691803,0.9892230033874512
scoop_total32g_09191431_set3,scoop,scoop_total_32g,32,29,5,904.486,-0.37742581963539124,1.8183327913284302,2.3186888694763184,-4.757585338666104e-05,2.4810256945784204e-05,0.15180185437202454,0.9826873540878296
scoop_total32g_09191431_set3,scoop,scoop_total_32g,32,29,6,905.306,-0.4135218858718872,1.8245890140533447,2.2757151126861572,-4.99049128848128e-05,2.6024834369309247e-05,0.15923325717449188,1.0065667629241943
scoop_total32g_09191431_set3,scoop,scoop_total_32g,32,29,7,906.127,-0.498904287815094,1.8369148969650269,2.330554723739624,-4.8307458200724795e-05,2.5191779059241526e-05,0.15413621068000793,0.9794967174530029
scoop_total32g_09191431_set3,scoop,scoop_total_32g,32,29,8,906.946,-0.5136287212371826,1.8256652355194092,2.330350399017334,-4.8674046411179006e-05,2.5382953026564792e-05,0.1553059071302414,0.9784016013145447
scoop_total32g_09191431_set3,scoop,scoop_total_32g,32,29,9,907.767,-0.5201601386070251,1.8274526596069336,2.2498953342437744,-4.871011333307251e-05,2.5401761376997456e-05,0.15542097389698029,0.9911162853240967
scoop_total32g_09191431_set3,scoop,scoop_total_32g,32,29,10,908.589,-0.6059567332267761,1.8913543224334717,2.2542710304260254,-4.8154975957004353e-05,2.511226193746552e-05,0.1536496877670288,0.9915345311164856
scoop_total32g_09191431_set3,scoop,scoop_total_32g,32,30,1,910.406,-0.5438914895057678,1.8751333951950073,2.328766107559204,-4.877570609096438e-05,2.5435965653741732e-05,0.15563026070594788,0.9922981262207031
scoop_total32g_09191431_set3,scoop,scoop_total_32g,32,30,2,911.226,-0.43117159605026245,1.8766947984695435,2.204149007797241,-4.959115176461637e-05,2.586121263448149e-05,0.15823213756084442,0.9720402359962463
scoop_total32g_09191431_set3,scoop,scoop_total_32g,32,30,3,912.046,-0.4319677948951721,1.885298490524292,2.3531360626220703,-4.903534863842651e-05,2.557136758696288e-05,0.15645872056484222,1.0133293867111206
scoop_total32g_09191431_set3,scoop,scoop_total_32g,32,30,4,912.866,-0.4478547275066376,1.7585347890853882,2.3432137966156006,-4.8070502089103684e-05,2.5068209652090445e-05,0.1533801406621933,0.9988527297973633
scoop_total32g_09191431_set3,scoop,scoop_total_32g,32,30,5,913.686,-0.3377312123775482,1.8414158821105957,2.38820481300354,-4.852832353208214e-05,2.530065830796957e-05,0.15483278036117554,0.9918966293334961
scoop_total32g_09191431_set3,scoop,scoop_total_32g,32,30,6,914.506,-0.35619521141052246,1.7958488464355469,2.328396797180176,-4.875718514085747e-05,2.5426308638998307e-05,0.15557117760181427,0.9999884366989136
scoop_total32g_09191431_set3,scoop,scoop_total_32g,32,30,7,915.325,-0.44428473711013794,1.7941689491271973,2.3507795333862305,-4.910648203804158e-05,2.560846223786939e-05,0.15668568015098572,1.0035656690597534
scoop_total32g_09191431_set3,scoop,scoop_total_32g,32,30,8,916.145,-0.48245638608932495,1.7969529628753662,2.4139645099639893,-4.9140708142658696e-05,2.562631016189698e-05,0.15679489076137543,1.0064146518707275
scoop_total32g_09191431_set3,scoop,scoop_total_32g,32,30,9,916.966,-0.5279754996299744,1.869338035583496,2.3534886837005615,-4.93082006869372e-05,2.5713654395076446e-05,0.15732930600643158,0.9936094880104065
scoop_total32g_09191431_set3,scoop,scoop_total_32g,32,30,10,917.785,-0.4990147054195404,1.8462631702423096,2.291283369064331,-4.960714795743115e-05,2.586955451988615e-05,0.15828317403793335,0.9902369976043701
scoop_total132g_09191449_set1,scoop,scoop_total_132g,132,1,1,126.999,-0.6370358467102051,1.9484636783599854,1.4057197570800781,-5.2144536311971024e-05,2.7195526854484342e-05,0.16736151278018951,0.7416309714317322
scoop_total132g_09191449_set1,scoop,scoop_total_132g,132,1,2,127.818,-0.6148257255554199,1.9569545984268188,1.4304522275924683,-5.339000927051529e-05,2.7842270355904475e-05,0.17035330832004547,0.723289966583252
scoop_total132g_09191449_set1,scoop,scoop_total_132g,132,1,3,128.638,-0.7406170964241028,1.9674898386001587,1.2594634294509888,-5.278320168145001e-05,2.752582986431662e-05,0.16841711103916168,0.7162553668022156
scoop_total132g_09191449_set1,scoop,scoop_total_132g,132,1,4,129.465,-0.7571086883544922,1.976088523864746,1.3238377571105957,-5.27046067873016e-05,2.748484257608652e-05,0.16816633939743042,0.7361563444137573
scoop_total132g_09191449_set1,scoop,scoop_total_132g,132,1,5,130.280,-0.7071132659912109,1.9990147352218628,1.3533368110656738,-5.2414929086808115e-05,2.7333779144100845e-05,0.16724206507205963,0.7364405989646912
scoop_total132g_09191449_set1,scoop,scoop_total_132g,132,1,6,131.098,-0.676224946975708,1.9517521858215332,1.3637011051177979,-5.255318683339283e-05,2.7405878427089192e-05,0.1676831990480423,0.7292727828025818
scoop_total132g_09191449_set1,scoop,scoop_total_132g,132,1,7,131.921,-0.5242335796356201,1.8529130220413208,1.3157075643539429,-5.16833461006172e-05,2.695226612559054e-05,0.164907768368721,0.7368810176849365
scoop_total132g_09191449_set1,scoop,scoop_total_132g,132,1,8,132.740,-0.5605435371398926,1.9269888401031494,1.3792229890823364,-5.1190021622460335e-05,2.6695004635257646e-05,0.1633336991071701,0.7276121973991394
scoop_total132g_09191449_set1,scoop,scoop_total_132g,132,1,9,133.561,-0.6933887600898743,2.004122495651245,1.3202319145202637,-5.368112397263758e-05,2.7994085030513816e-05,0.17128215730190277,0.7283204793930054
scoop_total132g_09191449_set1,scoop,scoop_total_132g,132,1,10,134.382,-0.6195571422576904,1.9207433462142944,1.3415799140930176,-5.336674803402275e-05,2.783014133456163e-05,0.17027905583381653,0.7148396372795105
scoop_total132g_09191449_set1,scoop,scoop_total_132g,132,2,1,136.200,-0.5110646486282349,1.8234202861785889,1.3744215965270996,-5.3152209147810936e-05,2.771826257230714e-05,0.16959452629089355,0.7434133887290955
scoop_total132g_09191449_set1,scoop,scoop_total_132g,132,2,2,137.021,-0.5598993301391602,1.900105357170105,1.4256025552749634,-5.3179079259280115e-05,2.773227242869325e-05,0.16968025267124176,0.7418375611305237
scoop_total132g_09191449_set1,scoop,scoop_total_132g,132,2,3,137.843,-0.5947215557098389,1.9078917503356934,1.3792574405670166,-5.19398417964112e-05,2.7086025511380285e-05,0.1657261699438095,0.7189688682556152
scoop_total132g_09191449_set1,scoop,scoop_total_132g,132,2,4,138.661,-0.6247975826263428,1.9236345291137695,1.236125111579895,-5.318111288943328e-05,2.773333471850492e-05,0.16968673467636108,0.7338647246360779
scoop_total132g_09191449_set1,scoop,scoop_total_132g,132,2,5,139.480,-0.7419516444206238,1.985191822052002,1.2783048152923584,-5.178328137844801e-05,2.7004381990991533e-05,0.16522663831710815,0.7098896503448486
scoop_total132g_09191449_set1,scoop,scoop_total_132g,132,2,6,140.303,-0.6160932779312134,1.9091882705688477,1.4166370630264282,-5.230873648542911e-05,2.727840001170989e-05,0.16690322756767273,0.7341718673706055
scoop_total132g_09191449_set1,scoop,scoop_total_132g,132,2,7,141.120,-0.5845150947570801,1.9068052768707275,1.3899363279342651,-5.308556501404382e-05,2.768350714177359e-05,0.16938187181949615,0.7305594682693481
scoop_total132g_09191449_set1,scoop,scoop_total_132g,132,2,8,141.940,-0.5569501519203186,1.8890231847763062,1.3484537601470947,-5.3298739658202976e-05,2.7794674679171294e-05,0.17006205022335052,0.7324643731117249
scoop_total132g_09191449_set1,scoop,scoop_total_132g,132,2,9,142.760,-0.6257143020629883,1.8730062246322632,1.3870316743850708,-5.2579962357413024e-05,2.741984098975081e-05,0.16776862740516663,0.7296706438064575
scoop_total132g_09191449_set1,scoop,scoop_total_132g,132,2,10,143.580,-0.6633169054985046,1.947412133216858,1.4445024728775024,-5.267193409963511e-05,2.7467804102343507e-05,0.16806209087371826,0.7514861226081848
scoop_total132g_09191449_set1,scoop,scoop_total_132g,132,3,1,145.398,-0.6770314574241638,1.9451900720596313,1.2517139911651611,-5.233228876022622e-05,2.7290683647152036e-05,0.1669783741235733,0.7254078984260559
scoop_total132g_09191449_set1,scoop,scoop_total_132g,132,3,2,146.221,-0.7475900053977966,1.9902398586273193,1.3078014850616455,-5.224224514677189e-05,2.72437264356995e-05,0.16669106483459473,0.7254511117935181
scoop_total132g_09191449_set1,scoop,scoop_total_132g,132,3,3,147.041,-0.7780932784080505,2.002873420715332,1.3163540363311768,-5.209242590353824e-05,2.71655972028384e-05,0.1662130355834961,0.7294950485229492
scoop_total132g_09191449_set1,scoop,scoop_total_132g,132,3,4,147.861,-0.7791255712509155,2.020350456237793,1.330758810043335,-5.244173371465877e-05,2.734775625867769e-05,0.16732758283615112,0.7248950004577637
scoop_total132g_09191449_set1,scoop,scoop_total_132g,132,3,5,148.681,-0.7513020038604736,2.0093343257904053,1.3158122301101685,-5.26168842043262e-05,2.7439096811576746e-05,0.16788643598556519,0.723042368888855
scoop_total132g_09191449_set1,scoop,scoop_total_132g,132,3,6,149.500,-0.6866629123687744,1.9450958967208862,1.2831554412841797,-5.3009171097073704e-05,2.7643667635857128e-05,0.1691381186246872,0.7213193774223328
scoop_total132g_09191449_set1,scoop,scoop_total_132g,132,3,7,150.321,-0.6581522226333618,1.905547022819519,1.2475850582122803,-5.239184611127712e-05,2.7321739253238775e-05,0.16716839373111725,0.7282871603965759
scoop_total132g_09191449_set1,scoop,scoop_total_132g,132,3,8,151.140,-0.6490628123283386,1.8951411247253418,1.3141865730285645,-5.161571971257217e-05,2.6916999559034593e-05,0.1646919846534729,0.7234059572219849
scoop_total132g_09191449_set1,scoop,scoop_total_132g,132,3,9,151.959,-0.5911135673522949,1.8650212287902832,1.2990813255310059,-5.21205147379078e-05,2.718024370551575e-05,0.1663026511669159,0.7260926365852356
scoop_total132g_09191449_set1,scoop,scoop_total_132g,132,3,10,152.779,-0.5353516936302185,1.8464850187301636,1.3224750757217407,-5.2289815357653424e-05,2.7268531994195655e-05,0.16684284806251526,0.7304676175117493
scoop_total132g_09191449_set1,scoop,scoop_total_132g,132,4,1,154.603,-0.47830435633659363,1.8349940776824951,1.3410485982894897,-5.260224133962765e-05,2.7431458875071257e-05,0.16783972084522247,0.7293558120727539
scoop_total132g_09191449_set1,scoop,scoop_total_132g,132,4,2,155.425,-0.47442826628685,1.855042815208435,1.3423622846603394,-5.288124521030113e-05,2.7576958018471487e-05,0.16872994601726532,0.7307392954826355
scoop_total132g_09191449_set1,scoop,scoop_total_132g,132,4,3,156.253,-0.5277556777000427,1.851493239402771,1.3762645721435547,-5.234703348833136e-05,2.7298372515360825e-05,0.16702541708946228,0.7372559905052185
scoop_total132g_09191449_set1,scoop,scoop_total_132g,132,4,4,157.073,-0.5717485547065735,1.9150398969650269,1.3848741054534912,-5.113114821142517e-05,2.6664301913115196e-05,0.16314585506916046,0.7254385352134705
scoop_total132g_09191449_set1,scoop,scoop_total_132g,132,4,5,157.892,-0.6155494451522827,1.917083978652954,1.3162039518356323,-5.2570852858480066e-05,2.7415091608418152e-05,0.16773957014083862,0.7212653160095215
scoop_total132g_09191449_set1,scoop,scoop_total_132g,132,4,6,158.716,-0.64997798204422,1.9148855209350586,1.2807618379592896,-5.161964145372622e-05,2.691904410312418e-05,0.16470450162887573,0.7279629707336426
scoop_total132g_09191449_set1,scoop,scoop_total_132g,132,4,7,159.542,-0.7000292539596558,1.949782371520996,1.3300594091415405,-5.220602179178968e-05,2.7224834411754273e-05,0.16657547652721405,0.7276806235313416
scoop_total132g_09191449_set1,scoop,scoop_total_132g,132,4,8,160.366,-0.761491596698761,1.989237904548645,1.3466036319732666,-5.2070347010158e-05,2.7154082999913953e-05,0.16614258289337158,0.7194780707359314
